600034, 066222-002N, 1, Clearlink, 07/01/2026, 17:52:25,   8.0163, psig,   8.0045, psig,   0.0142, psig, Pass,  , Pass
600050, 066222-002N, 1, Clearlink, 07/01/2026, 18:04:56,   8.0013, psig,   7.9884, psig,   0.0064, psig, Pass,  , Pass
600051, 066222-002N, 1, Clearlink, 07/01/2026, 18:05:10,   8.0015, psig,   7.9898, psig,   0.0064, psig, Pass,  , Pass
600052, 066222-002N, 1, Clearlink, 07/01/2026, 18:05:23,   8.0012, psig,   7.9896, psig,   0.0064, psig, Pass,  , Pass
600053, 066222-002N, 1, Clearlink, 07/01/2026, 18:05:36,   8.0010, psig,   7.9905, psig,   0.0064, psig, Pass,  , Pass
600054, 066222-002N, 1, Clearlink, 07/01/2026, 18:05:48,   8.0265, psig,   8.0154, psig,   0.0063, psig, Pass,  , Pass
600055, 066222-002N, 1, Clearlink, 07/01/2026, 18:06:44,   8.0504, psig,   8.0314, psig,   0.0067, psig, Pass,  , Pass
600056, 066222-002N, 1, Clearlink, 07/01/2026, 18:06:56,   8.0134, psig,   8.0016, psig,   0.0067, psig, Pass,  , Pass
600057, 066222-002N, 1, Clearlink, 07/01/2026, 18:07:07,   8.0107, psig,   7.9995, psig,   0.0066, psig, Pass,  , Pass
600058, 066222-002N, 1, Clearlink, 07/01/2026, 18:07:19,   8.0082, psig,   7.9969, psig,   0.0065, psig, Pass,  , Pass
600059, 066222-002N, 1, Clearlink, 07/01/2026, 18:07:30,   8.0070, psig,   7.9960, psig,   0.0062, psig, Pass,  , Pass
600060, 066222-002N, 1, Clearlink, 07/01/2026, 18:07:49,   8.0053, psig,   7.9940, psig,   0.0066, psig, Pass,  , Pass
600061, 066222-002N, 1, Clearlink, 07/01/2026, 18:08:00,   8.0058, psig,   7.9943, psig,   0.0063, psig, Pass,  , Pass
600062, 066222-002N, 1, Clearlink, 07/01/2026, 18:08:18,   8.0203, psig,   8.0018, psig,   0.0064, psig, Pass,  , Pass
600063, 066222-002N, 1, Clearlink, 07/01/2026, 18:08:31,   8.0252, psig,   8.0141, psig,   0.0062, psig, Pass,  , Pass
600064, 066222-002N, 1, Clearlink, 07/01/2026, 18:08:42,   8.0074, psig,   7.9968, psig,   0.0136, psig, Pass,  , Pass
600065, 066222-002N, 1, Clearlink, 07/01/2026, 18:09:40,   8.0124, psig,   7.9994, psig,   0.0068, psig, Pass,  , Pass
600066, 066222-002N, 1, Clearlink, 07/01/2026, 18:09:53,   8.0071, psig,   7.9953, psig,   0.0065, psig, Pass,  , Pass
600067, 066222-002N, 1, Clearlink, 07/01/2026, 18:10:05,   8.0054, psig,   7.9939, psig,   0.0065, psig, Pass,  , Pass
600068, 066222-002N, 1, Clearlink, 07/01/2026, 18:10:16,   8.0050, psig,   7.9895, psig,   0.0104, psig, Pass,  , Pass
600069, 066222-002N, 1, Clearlink, 07/01/2026, 18:11:41,   8.0209, psig,   8.0087, psig,   0.0067, psig, Pass,  , Pass
600070, 066222-002N, 1, Clearlink, 07/01/2026, 18:11:51,   8.0190, psig,   8.0083, psig,   0.0065, psig, Pass,  , Pass
600071, 066222-002N, 1, Clearlink, 07/01/2026, 18:12:40,   8.0092, psig,   7.9966, psig,   0.0072, psig, Pass,  , Pass
600072, 066222-002N, 1, Clearlink, 07/01/2026, 18:12:52,   8.0082, psig,   7.9890, psig,   0.0069, psig, Pass,  , Pass
600073, 066222-002N, 1, Clearlink, 07/01/2026, 18:13:18,   8.0059, psig,   7.9940, psig,   0.0151, psig, Pass,  , Pass
600074, 066222-002N, 1, Clearlink, 07/01/2026, 18:13:36,   8.0057, psig,   7.9946, psig,   0.0064, psig, Pass,  , Pass
600075, 066222-002N, 1, Clearlink, 07/01/2026, 18:14:01,   8.0236, psig,   8.0130, psig,   0.0064, psig, Pass,  , Pass
600076, 066222-002N, 1, Clearlink, 07/01/2026, 18:15:03,   8.0078, psig,   7.9956, psig,   0.0069, psig, Pass,  , Pass
600077, 066222-002N, 1, Clearlink, 07/01/2026, 18:17:50,   8.0136, psig,   8.0015, psig,   0.0067, psig, Pass,  , Pass
600078, 066222-002N, 1, Clearlink, 07/01/2026, 18:19:07,   8.0390, psig,   8.0269, psig,   0.0066, psig, Pass,  , Pass
600079, 066222-002N, 1, Clearlink, 07/01/2026, 18:19:17,   8.0336, psig,   8.0220, psig,   0.0141, psig, Pass,  , Pass
600080, 066222-002N, 1, Clearlink, 07/01/2026, 18:19:29,   8.0038, psig,   7.9851, psig,   0.0114, psig, Pass,  , Pass
600081, 066222-002N, 1, Clearlink, 07/01/2026, 18:19:39,   8.0029, psig,   7.9922, psig,   0.0062, psig, Pass,  , Pass
600082, 066222-002N, 1, Clearlink, 07/01/2026, 18:19:56,   8.0028, psig,   7.9913, psig,   0.0142, psig, Pass,  , Pass
600083, 066222-002N, 1, Clearlink, 07/01/2026, 18:20:08,   8.0338, psig,   8.0218, psig,   0.0065, psig, Pass,  , Pass
600084, 066222-002N, 1, Clearlink, 07/01/2026, 18:20:19,   8.0025, psig,   7.9918, psig,   0.0063, psig, Pass,  , Pass
600085, 066222-002N, 1, Clearlink, 07/01/2026, 18:20:30,   8.0022, psig,   7.9907, psig,   0.0066, psig, Pass,  , Pass
600086, 066222-002N, 1, Clearlink, 07/01/2026, 18:20:48,   8.0015, psig,   7.9905, psig,   0.0065, psig, Pass,  , Pass
600087, 066222-002N, 1, Clearlink, 07/01/2026, 18:21:04,   8.0325, psig,   8.0215, psig,   0.0065, psig, Pass,  , Pass
600088, 066222-002N, 1, Clearlink, 07/01/2026, 18:21:18,   8.0021, psig,   7.9860, psig,   0.0103, psig, Pass,  , Pass
600089, 066222-002N, 1, Clearlink, 07/01/2026, 18:21:30,   8.0021, psig,   7.9908, psig,   0.0138, psig, Pass,  , Pass
600090, 066222-002N, 1, Clearlink, 07/01/2026, 18:21:43,   8.0284, psig,   8.0177, psig,   0.0062, psig, Pass,  , Pass
600091, 066222-002N, 1, Clearlink, 07/01/2026, 18:21:54,   8.0024, psig,   7.9910, psig,   0.0064, psig, Pass,  , Pass
600092, 066222-002N, 1, Clearlink, 07/01/2026, 18:22:06,   8.0020, psig,   7.9907, psig,   0.0064, psig, Pass,  , Pass
600093, 066222-002N, 1, Clearlink, 07/01/2026, 18:23:14,   8.0129, psig,   8.0009, psig,   0.0079, psig, Pass,  , Pass
600094, 066222-002N, 1, Clearlink, 07/01/2026, 18:23:29,   8.0072, psig,   7.9961, psig,   0.0067, psig, Pass,  , Pass
600095, 066222-002N, 1, Clearlink, 07/01/2026, 18:23:43,   8.0263, psig,   8.0152, psig,   0.0063, psig, Pass,  , Pass
600096, 066222-002N, 1, Clearlink, 07/01/2026, 18:23:59,   8.0244, psig,   8.0129, psig,   0.0064, psig, Pass,  , Pass
600097, 066222-002N, 1, Clearlink, 07/01/2026, 18:24:36,   8.0289, psig,   8.0172, psig,   0.0065, psig, Pass,  , Pass
600098, 066222-002N, 1, Clearlink, 07/01/2026, 18:24:48,   8.0065, psig,   7.9952, psig,   0.0068, psig, Pass,  , Pass
600099, 066222-002N, 1, Clearlink, 07/01/2026, 18:25:00,   8.0204, psig,   8.0092, psig,   0.0062, psig, Pass,  , Pass
600100, 066222-002N, 1, Clearlink, 07/01/2026, 18:25:13,   8.0039, psig,   7.9928, psig,   0.0139, psig, Pass,  , Pass
600101, 066222-002N, 1, Clearlink, 07/01/2026, 18:25:25,   8.0018, psig,   7.9911, psig,   0.0064, psig, Pass,  , Pass
600102, 066222-002N, 1, Clearlink, 07/01/2026, 18:25:35,   8.0029, psig,   7.9760, psig,   0.0066, psig, Pass,  , Pass
600103, 066222-002N, 1, Clearlink, 07/01/2026, 18:25:50,   8.0023, psig,   7.9916, psig,   0.0065, psig, Pass,  , Pass
600104, 066222-002N, 1, Clearlink, 07/01/2026, 18:26:02,   8.0025, psig,   7.9833, psig,   0.0068, psig, Pass,  , Pass
600105, 066222-002N, 1, Clearlink, 07/01/2026, 18:26:39,   8.0157, psig,   8.0042, psig,   0.0066, psig, Pass,  , Pass
600106, 066222-002N, 1, Clearlink, 07/01/2026, 18:26:53,   8.0247, psig,   8.0141, psig,   0.0132, psig, Pass,  , Pass
600107, 066222-002N, 1, Clearlink, 07/01/2026, 18:27:11,   8.0053, psig,   7.9940, psig,   0.0064, psig, Pass,  , Pass
600108, 066222-002N, 1, Clearlink, 07/01/2026, 18:27:22,   8.0047, psig,   7.9940, psig,   0.0062, psig, Pass,  , Pass
600109, 066222-002N, 1, Clearlink, 07/01/2026, 18:28:20,   8.0117, psig,   8.0000, psig,   0.0065, psig, Pass,  , Pass
600110, 066222-002N, 1, Clearlink, 07/01/2026, 18:28:31,   8.0161, psig,   8.0026, psig,   0.0064, psig, Pass,  , Pass
600111, 066222-002N, 1, Clearlink, 07/01/2026, 18:28:55,   8.0063, psig,   7.9947, psig,   0.0064, psig, Pass,  , Pass
600112, 066222-002N, 1, Clearlink, 07/01/2026, 18:29:06,   8.0190, psig,   8.0081, psig,   0.0063, psig, Pass,  , Pass
600113, 066222-002N, 1, Clearlink, 07/01/2026, 18:29:21,   8.0108, psig,   8.0003, psig,   0.0063, psig, Pass,  , Pass
600114, 066222-002N, 1, Clearlink, 07/01/2026, 18:29:49,   8.0045, psig,   7.9848, psig,   0.0072, psig, Pass,  , Pass
600115, 066222-002N, 1, Clearlink, 07/01/2026, 18:30:00,   8.0043, psig,   7.9861, psig,   0.0065, psig, Pass,  , Pass
600116, 066222-002N, 1, Clearlink, 07/01/2026, 18:30:18,   8.0043, psig,   7.9930, psig,   0.0064, psig, Pass,  , Pass
600117, 066222-002N, 1, Clearlink, 07/01/2026, 18:31:47,   8.0182, psig,   8.0062, psig,   0.0068, psig, Pass,  , Pass
600118, 066222-002N, 1, Clearlink, 07/01/2026, 18:32:01,   8.0111, psig,   8.0000, psig,   0.0065, psig, Pass,  , Pass
600119, 066222-002N, 1, Clearlink, 07/01/2026, 18:32:41,   8.0074, psig,   7.9960, psig,   0.0068, psig, Pass,  , Pass
600120, 066222-002N, 1, Clearlink, 07/01/2026, 18:34:24,   8.0054, psig,   7.9937, psig,   0.0067, psig, Pass,  , Pass
600121, 066222-002N, 1, Clearlink, 07/01/2026, 18:36:24,   8.0388, psig,   8.0274, psig,   0.0063, psig, Pass,  , Pass
600122, 066222-002N, 1, Clearlink, 07/01/2026, 18:36:58,   8.0061, psig,   7.9949, psig,   0.0064, psig, Pass,  , Pass
600123, 066222-002N, 1, Clearlink, 07/01/2026, 18:37:09,   8.0321, psig,   8.0210, psig,   0.0063, psig, Pass,  , Pass
600124, 066222-002N, 1, Clearlink, 07/01/2026, 18:37:21,   8.0027, psig,   7.9917, psig,   0.0062, psig, Pass,  , Pass
600125, 066222-002N, 1, Clearlink, 07/01/2026, 18:37:31,   8.0022, psig,   7.9828, psig,   0.0063, psig, Pass,  , Pass
600126, 066222-002N, 1, Clearlink, 07/01/2026, 18:37:44,   8.0019, psig,   7.9905, psig,   0.0063, psig, Pass,  , Pass
600127, 066222-002N, 1, Clearlink, 07/01/2026, 18:38:04,   8.0014, psig,   7.9873, psig,   0.0086, psig, Pass,  , Pass
600128, 066222-002N, 1, Clearlink, 07/01/2026, 18:38:15,   8.0006, psig,   7.9891, psig,   0.0067, psig, Pass,  , Pass
600129, 066222-002N, 1, Clearlink, 07/01/2026, 18:38:26,   8.0010, psig,   7.9905, psig,   0.0062, psig, Pass,  , Pass
600130, 066222-002N, 1, Clearlink, 07/01/2026, 18:38:36,   8.0010, psig,   7.9816, psig,   0.0063, psig, Pass,  , Pass
600131, 066222-002N, 1, Clearlink, 07/01/2026, 18:38:47,   8.0012, psig,   7.9902, psig,   0.0064, psig, Pass,  , Pass
600132, 066222-002N, 1, Clearlink, 07/01/2026, 18:39:03,   8.0239, psig,   8.0125, psig,   0.0064, psig, Pass,  , Pass
600133, 066222-002N, 1, Clearlink, 07/01/2026, 18:39:17,   8.0012, psig,   7.9819, psig,   0.0062, psig, Pass,  , Pass
600134, 066222-002N, 1, Clearlink, 07/01/2026, 18:39:28,   8.0028, psig,   7.9912, psig,   0.0069, psig, Pass,  , Pass
600135, 066222-002N, 1, Clearlink, 07/01/2026, 19:11:34,   8.0058, psig,   7.9895, psig,   0.0108, psig, Pass,  , Pass
600136, 066222-002N, 1, Clearlink, 07/01/2026, 19:12:05,   8.0019, psig,   7.9905, psig,   0.0065, psig, Pass,  , Pass
600137, 066222-002N, 1, Clearlink, 07/01/2026, 19:12:17,   7.9997, psig,   7.9885, psig,   0.0067, psig, Pass,  , Pass
600138, 066222-002N, 1, Clearlink, 07/01/2026, 19:12:28,   8.0168, psig,   8.0065, psig,   0.0060, psig, Pass,  , Pass
600139, 066222-002N, 1, Clearlink, 07/01/2026, 19:12:39,   8.0201, psig,   8.0088, psig,   0.0064, psig, Pass,  , Pass
600140, 066222-002N, 1, Clearlink, 07/01/2026, 19:12:50,   8.0096, psig,   7.9989, psig,   0.0063, psig, Pass,  , Pass
600141, 066222-002N, 1, Clearlink, 07/01/2026, 19:13:16,   8.0042, psig,   7.9922, psig,   0.0064, psig, Pass,  , Pass
600142, 066222-002N, 1, Clearlink, 07/01/2026, 19:13:29,   8.0027, psig,   7.9915, psig,   0.0065, psig, Pass,  , Pass
600143, 066222-002N, 1, Clearlink, 07/01/2026, 19:13:39,   8.0017, psig,   7.9909, psig,   0.0065, psig, Pass,  , Pass
600144, 066222-002N, 1, Clearlink, 07/01/2026, 19:13:55,   8.0008, psig,   7.9901, psig,   0.0061, psig, Pass,  , Pass
600145, 066222-002N, 1, Clearlink, 07/01/2026, 19:14:22,   8.0035, psig,   7.9841, psig,   0.0067, psig, Pass,  , Pass
600146, 066222-002N, 1, Clearlink, 07/01/2026, 19:14:43,   7.9986, psig,   7.4242, psig,   0.5551, psig, Pass,  , Pass
600147, 066222-002N, 1, Clearlink, 07/01/2026, 19:14:53,   8.0023, psig,   7.9925, psig,   0.0060, psig, Pass,  , Pass
600148, 066222-002N, 1, Clearlink, 07/01/2026, 19:15:05,   8.0097, psig,   7.9988, psig,   0.0061, psig, Pass,  , Pass
600149, 066222-002N, 1, Clearlink, 07/01/2026, 19:15:44,   8.0268, psig,   8.0117, psig,   0.0114, psig, Pass,  , Pass
600150, 066222-002N, 1, Clearlink, 07/01/2026, 19:15:57,   8.0063, psig,   7.9869, psig,   0.0064, psig, Pass,  , Pass
600151, 066222-002N, 1, Clearlink, 07/01/2026, 19:16:07,   8.0052, psig,   7.9871, psig,   0.0064, psig, Pass,  , Pass
600152, 066222-002N, 1, Clearlink, 07/01/2026, 19:16:27,   8.0086, psig,   7.9960, psig,   0.0064, psig, Pass,  , Pass
600153, 066222-002N, 1, Clearlink, 07/01/2026, 19:16:38,   8.0053, psig,   7.9937, psig,   0.0064, psig, Pass,  , Pass
600154, 066222-002N, 1, Clearlink, 07/01/2026, 19:16:48,   8.0048, psig,   7.9862, psig,   0.0065, psig, Pass,  , Pass
600155, 066222-002N, 1, Clearlink, 07/01/2026, 19:16:59,   8.0041, psig,   7.9930, psig,   0.0063, psig, Pass,  , Pass
600156, 066222-002N, 1, Clearlink, 07/01/2026, 19:17:10,   8.0037, psig,   7.9927, psig,   0.0061, psig, Pass,  , Pass
600157, 066222-002N, 1, Clearlink, 07/01/2026, 19:17:22,   8.0261, psig,   8.0156, psig,   0.0061, psig, Pass,  , Pass
600158, 066222-002N, 1, Clearlink, 07/01/2026, 19:17:35,   8.0213, psig,   8.0100, psig,   0.0065, psig, Pass,  , Pass
600159, 066222-002N, 1, Clearlink, 07/01/2026, 19:18:02,   8.0071, psig,   7.9869, psig,   0.0064, psig, Pass,  , Pass
600160, 066222-002N, 1, Clearlink, 07/01/2026, 19:18:15,   8.0270, psig,   8.0151, psig,   0.0067, psig, Pass,  , Pass
600161, 066222-002N, 1, Clearlink, 07/01/2026, 19:18:26,   8.0072, psig,   7.9961, psig,   0.0062, psig, Pass,  , Pass
600162, 066222-002N, 1, Clearlink, 07/01/2026, 19:18:39,   8.0040, psig,   7.9926, psig,   0.0063, psig, Pass,  , Pass
600163, 066222-002N, 1, Clearlink, 07/01/2026, 19:18:50,   8.0037, psig,   7.9898, psig,   0.0096, psig, Pass,  , Pass
600164, 066222-002N, 1, Clearlink, 07/01/2026, 19:19:04,   8.0036, psig,   7.9925, psig,   0.0064, psig, Pass,  , Pass
600165, 066222-002N, 1, Clearlink, 07/01/2026, 19:19:15,   8.0036, psig,   7.9846, psig,   0.0062, psig, Pass,  , Pass
600166, 066222-002N, 1, Clearlink, 07/01/2026, 19:19:31,   8.0034, psig,   7.9929, psig,   0.0064, psig, Pass,  , Pass
600167, 066222-002N, 1, Clearlink, 07/01/2026, 19:19:45,   8.0036, psig,   7.9930, psig,   0.0150, psig, Pass,  , Pass
600168, 066222-002N, 1, Clearlink, 07/01/2026, 19:20:08,   8.0030, psig,   7.9917, psig,   0.0065, psig, Pass,  , Pass
600169, 066222-002N, 1, Clearlink, 07/01/2026, 19:20:19,   8.0031, psig,   7.9903, psig,   0.0062, psig, Pass,  , Pass
600170, 066222-002N, 1, Clearlink, 07/01/2026, 19:21:07,   8.0142, psig,   8.0023, psig,   0.0066, psig, Pass,  , Pass
600171, 066222-002N, 1, Clearlink, 07/01/2026, 19:21:26,   8.0078, psig,   7.9962, psig,   0.0143, psig, Pass,  , Pass
600172, 066222-002N, 1, Clearlink, 07/01/2026, 19:21:50,   8.0088, psig,   7.9966, psig,   0.0067, psig, Pass,  , Pass
600173, 066222-002N, 1, Clearlink, 07/01/2026, 19:22:07,   8.0067, psig,   7.9954, psig,   0.0064, psig, Pass,  , Pass
600174, 066222-002N, 1, Clearlink, 07/01/2026, 19:22:26,   8.0072, psig,   7.9959, psig,   0.0063, psig, Pass,  , Pass
600175, 066222-002N, 1, Clearlink, 07/01/2026, 19:22:45,   8.0344, psig,   8.0232, psig,   0.0063, psig, Pass,  , Pass
600176, 066222-002N, 1, Clearlink, 07/01/2026, 19:23:15,   8.0057, psig,   7.9945, psig,   0.0063, psig, Pass,  , Pass
600177, 066222-002N, 1, Clearlink, 07/01/2026, 19:23:40,   8.0322, psig,   8.0054, psig,   0.0069, psig, Pass,  , Pass
600178, 066222-002N, 1, Clearlink, 07/01/2026, 19:25:01,   8.0044, psig,   7.9933, psig,   0.0066, psig, Pass,  , Pass
600179, 066222-002N, 1, Clearlink, 07/01/2026, 19:27:39,   8.0072, psig,   7.9956, psig,   0.0068, psig, Pass,  , Pass
600180, 066222-002N, 1, Clearlink, 07/01/2026, 19:31:53,   8.0188, psig,   8.0081, psig,   0.0105, psig, Pass,  , Pass
600181, 066222-002N, 1, Clearlink, 07/01/2026, 19:32:22,   8.0036, psig,   7.9929, psig,   0.0064, psig, Pass,  , Pass
600182, 066222-002N, 1, Clearlink, 07/01/2026, 19:32:34,   8.0259, psig,   8.0154, psig,   0.0061, psig, Pass,  , Pass
600183, 066222-002N, 1, Clearlink, 07/01/2026, 19:32:45,   8.0032, psig,   7.9924, psig,   0.0062, psig, Pass,  , Pass
600184, 066222-002N, 1, Clearlink, 07/01/2026, 19:32:57,   8.0033, psig,   7.9854, psig,   0.0064, psig, Pass,  , Pass
600185, 066222-002N, 1, Clearlink, 07/01/2026, 19:33:08,   8.0035, psig,   7.9928, psig,   0.0061, psig, Pass,  , Pass
600186, 066222-002N, 1, Clearlink, 07/01/2026, 19:33:22,   8.0289, psig,   8.0177, psig,   0.0062, psig, Pass,  , Pass
600187, 066222-002N, 1, Clearlink, 07/01/2026, 19:33:33,   8.0034, psig,   7.9890, psig,   0.0109, psig, Pass,  , Pass
600188, 066222-002N, 1, Clearlink, 07/01/2026, 19:33:44,   8.0279, psig,   8.0088, psig,   0.0063, psig, Pass,  , Pass
600189, 066222-002N, 1, Clearlink, 07/01/2026, 19:33:57,   8.0276, psig,   8.0168, psig,   0.0061, psig, Pass,  , Pass
600190, 066222-002N, 1, Clearlink, 07/01/2026, 19:34:34,   8.0096, psig,   7.9984, psig,   0.0064, psig, Pass,  , Pass
600191, 066222-002N, 1, Clearlink, 07/01/2026, 19:34:45,   8.0064, psig,   7.9946, psig,   0.0067, psig, Pass,  , Pass
600192, 066222-002N, 1, Clearlink, 07/01/2026, 19:34:57,   8.0050, psig,   7.9939, psig,   0.0063, psig, Pass,  , Pass
600193, 066222-002N, 1, Clearlink, 07/01/2026, 19:35:10,   8.0045, psig,   7.9937, psig,   0.0062, psig, Pass,  , Pass
600194, 066222-002N, 1, Clearlink, 07/01/2026, 19:35:21,   8.0038, psig,   7.9929, psig,   0.0062, psig, Pass,  , Pass
600195, 066222-002N, 1, Clearlink, 07/01/2026, 19:35:50,   8.0063, psig,   7.9935, psig,   0.0069, psig, Pass,  , Pass
600196, 066222-002N, 1, Clearlink, 07/01/2026, 19:36:19,   8.0397, psig,   8.0277, psig,   0.0069, psig, Pass,  , Pass
600197, 066222-002N, 1, Clearlink, 07/01/2026, 19:36:30,   8.0073, psig,   7.9886, psig,   0.0066, psig, Pass,  , Pass
600198, 066222-002N, 1, Clearlink, 07/01/2026, 19:36:41,   8.0061, psig,   7.9951, psig,   0.0064, psig, Pass,  , Pass
600199, 066222-002N, 1, Clearlink, 07/01/2026, 19:36:57,   8.0050, psig,   7.9848, psig,   0.0111, psig, Pass,  , Pass
600200, 066222-002N, 1, Clearlink, 07/01/2026, 19:37:08,   8.0050, psig,   7.9940, psig,   0.0062, psig, Pass,  , Pass
600201, 066222-002N, 1, Clearlink, 07/01/2026, 19:37:20,   8.0040, psig,   7.9937, psig,   0.0064, psig, Pass,  , Pass
600202, 066222-002N, 1, Clearlink, 07/01/2026, 19:37:31,   8.0043, psig,   7.9932, psig,   0.0064, psig, Pass,  , Pass
600203, 066222-002N, 1, Clearlink, 07/01/2026, 19:37:42,   8.0042, psig,   7.9902, psig,   0.0089, psig, Pass,  , Pass
600204, 066222-002N, 1, Clearlink, 07/01/2026, 19:38:01,   8.0047, psig,   7.9949, psig,   0.0065, psig, Pass,  , Pass
600205, 066222-002N, 1, Clearlink, 07/01/2026, 19:38:12,   8.0354, psig,   8.0234, psig,   0.0148, psig, Pass,  , Pass
600206, 066222-002N, 1, Clearlink, 07/01/2026, 19:38:23,   8.0323, psig,   8.0133, psig,   0.0062, psig, Pass,  , Pass
600207, 066222-002N, 1, Clearlink, 07/01/2026, 19:38:34,   8.0314, psig,   8.0209, psig,   0.0062, psig, Pass,  , Pass
600208, 066222-002N, 1, Clearlink, 07/01/2026, 19:38:47,   8.0331, psig,   8.0222, psig,   0.0063, psig, Pass,  , Pass
600209, 066222-002N, 1, Clearlink, 07/01/2026, 19:39:00,   8.0034, psig,   7.9850, psig,   0.0069, psig, Pass,  , Pass
600210, 066222-002N, 1, Clearlink, 07/01/2026, 19:39:35,   8.0030, psig,   7.9901, psig,   0.0073, psig, Pass,  , Pass
600211, 066222-002N, 1, Clearlink, 07/01/2026, 19:39:48,   8.0034, psig,   7.9923, psig,   0.0067, psig, Pass,  , Pass
600212, 066222-002N, 1, Clearlink, 07/01/2026, 19:40:00,   8.0031, psig,   7.9914, psig,   0.0148, psig, Pass,  , Pass
600213, 066222-002N, 1, Clearlink, 07/01/2026, 19:40:18,   8.0026, psig,   7.9865, psig,   0.0109, psig, Pass,  , Pass
600214, 066222-002N, 1, Clearlink, 07/01/2026, 19:41:02,   8.0416, psig,   8.0304, psig,   0.0066, psig, Pass,  , Pass
600215, 066222-002N, 1, Clearlink, 07/01/2026, 19:41:19,   8.0111, psig,   8.0002, psig,   0.0067, psig, Pass,  , Pass
600216, 066222-002N, 1, Clearlink, 07/01/2026, 19:41:32,   8.0091, psig,   7.9977, psig,   0.0065, psig, Pass,  , Pass
600217, 066222-002N, 1, Clearlink, 07/01/2026, 19:41:44,   8.0261, psig,   8.0153, psig,   0.0063, psig, Pass,  , Pass
600218, 066222-002N, 1, Clearlink, 07/01/2026, 19:42:05,   8.0085, psig,   7.9970, psig,   0.0063, psig, Pass,  , Pass
600219, 066222-002N, 1, Clearlink, 07/01/2026, 19:42:38,   8.0046, psig,   7.9934, psig,   0.0070, psig, Pass,  , Pass
600220, 066222-002N, 1, Clearlink, 07/01/2026, 19:42:54,   8.0052, psig,   7.9935, psig,   0.0063, psig, Pass,  , Pass
600221, 066222-002N, 1, Clearlink, 07/01/2026, 19:43:11,   8.0064, psig,   7.9958, psig,   0.0061, psig, Pass,  , Pass
600222, 066222-002N, 1, Clearlink, 07/01/2026, 19:43:33,   8.0090, psig,   7.9983, psig,   0.0067, psig, Pass,  , Pass
600223, 066222-002N, 1, Clearlink, 07/01/2026, 19:44:10,   8.0101, psig,   7.9993, psig,   0.0067, psig, Pass,  , Pass
600224, 066222-002N, 1, Clearlink, 07/01/2026, 19:46:18,   8.0158, psig,   8.0046, psig,   0.0067, psig, Pass,  , Pass
600225, 066222-002N, 1, Clearlink, 07/01/2026, 19:49:03,   8.0295, psig,   8.0184, psig,   0.0063, psig, Pass,  , Pass
600226, 066222-002N, 1, Clearlink, 07/01/2026, 19:49:35,   8.0302, psig,   8.0194, psig,   0.0219, psig, Pass,  , Pass
600227, 066222-002N, 1, Clearlink, 07/01/2026, 19:49:46,   8.0036, psig,   7.9926, psig,   0.0064, psig, Pass,  , Pass
600228, 066222-002N, 1, Clearlink, 07/01/2026, 19:49:58,   8.0035, psig,   7.9927, psig,   0.0144, psig, Pass,  , Pass
600229, 066222-002N, 1, Clearlink, 07/01/2026, 19:51:04,   8.0092, psig,   7.9967, psig,   0.0068, psig, Pass,  , Pass
